Census_Tract_Name,County_Name,State_FIPS,County_FIPS,Census_Tract_FIPS,FIPS_Code,Total_Computer,Total_Computer_Percent,Total_Broadband_Internet,Total_Broadband_Internet_Percent
Census Tract 9704.02, Sampson ,37,163,970402,37163970402,894,79.8,727,64.9
Census Tract 9705.01, Sampson ,37,163,970501,37163970501,298,87.1,263,76.9
Census Tract 9705.02, Sampson ,37,163,970502,37163970502,1483,89.2,1207,72.6
Census Tract 9706, Sampson ,37,163,970600,37163970600,1212,73.9,1003,61.2
Census Tract 9707.01, Sampson ,37,163,970701,37163970701,694,87.8,642,81.3
Census Tract 9707.02, Sampson ,37,163,970702,37163970702,1458,80.1,1144,62.9
Census Tract 9708.01, Sampson ,37,163,970801,37163970801,667,80.5,569,68.6
Census Tract 9708.02, Sampson ,37,163,970802,37163970802,1427,88.7,1185,73.6
Census Tract 9709, Sampson ,37,163,970900,37163970900,1219,83.6,1066,73.1
Census Tract 9710.01, Sampson ,37,163,971001,37163971001,950,92.5,768,74.8
Census Tract 9710.02, Sampson ,37,163,971002,37163971002,457,84.8,439,81.4
Census Tract 9710.03, Sampson ,37,163,971003,37163971003,413,87.3,413,87.3
Census Tract 101.01, Scotland ,37,165,010101,37165010101,1202,88.2,1042,76.4
Census Tract 101.02, Scotland ,37,165,010102,37165010102,1783,80.1,1564,70.3
Census Tract 102, Scotland ,37,165,010200,37165010200,1000,74.5,741,55.2
Census Tract 37.02, Forsyth ,37,067,003702,37067003702,1947,94.0,1842,88.9
Census Tract 37.03, Forsyth ,37,067,003703,37067003703,3068,96.5,3026,95.2
Census Tract 38.03, Forsyth ,37,067,003803,37067003803,2031,96.1,1866,88.3
Census Tract 38.04, Forsyth ,37,067,003804,37067003804,2283,94.4,2095,86.6
Census Tract 38.05, Forsyth ,37,067,003805,37067003805,2411,90.8,2095,78.9
Census Tract 38.06, Forsyth ,37,067,003806,37067003806,1125,96.5,1081,92.7
Census Tract 39.03, Forsyth ,37,067,003903,37067003903,2008,95.8,1739,82.9
Census Tract 39.04, Forsyth ,37,067,003904,37067003904,2609,92.6,2496,88.6
Census Tract 39.05, Forsyth ,37,067,003905,37067003905,2276,96.6,1975,83.9
Census Tract 39.06, Forsyth ,37,067,003906,37067003906,1310,96.8,1284,94.8
Census Tract 39.08, Forsyth ,37,067,003908,37067003908,1203,98.8,1196,98.3
Census Tract 39.09, Forsyth ,37,067,003909,37067003909,1622,95.6,1560,91.9
Census Tract 40.05, Forsyth ,37,067,004005,37067004005,1833,96.7,1816,95.8
Census Tract 40.07, Forsyth ,37,067,004007,37067004007,2714,97.0,2700,96.5
Census Tract 40.09, Forsyth ,37,067,004009,37067004009,1761,96.2,1742,95.2
Census Tract 40.10, Forsyth ,37,067,004010,37067004010,1830,97.1,1810,96.1
Census Tract 40.11, Forsyth ,37,067,004011,37067004011,2279,97.8,2233,95.8
Census Tract 40.12, Forsyth ,37,067,004012,37067004012,1873,92.3,1820,89.7
Census Tract 40.13, Forsyth ,37,067,004013,37067004013,1232,93.1,1117,84.4
Census Tract 40.14, Forsyth ,37,067,004014,37067004014,1389,91.0,1311,85.9
Census Tract 40.15, Forsyth ,37,067,004015,37067004015,1796,96.1,1755,93.9
Census Tract 41.02, Forsyth ,37,067,004102,37067004102,1220,93.1,1123,85.7
Census Tract 41.03, Forsyth ,37,067,004103,37067004103,1625,97.0,1535,91.6
Census Tract 41.04, Forsyth ,37,067,004104,37067004104,1425,96.2,1393,94.0
Census Tract 601, Franklin ,37,069,060100,37069060100,1616,81.7,1365,69.0
Census Tract 602, Franklin ,37,069,060200,37069060200,1113,67.6,989,60.0
Census Tract 603.01, Franklin ,37,069,060301,37069060301,1632,84.4,1463,75.6
Census Tract 603.02, Franklin ,37,069,060302,37069060302,762,82.3,731,78.9
Census Tract 604.01, Franklin ,37,069,060401,37069060401,1017,86.4,1005,85.4
Census Tract 604.03, Franklin ,37,069,060403,37069060403,666,70.3,629,66.4
Census Tract 604.04, Franklin ,37,069,060404,37069060404,784,79.7,679,69.0
Census Tract 605.01, Franklin ,37,069,060501,37069060501,2853,87.2,2916,89.1
Census Tract 605.02, Franklin ,37,069,060502,37069060502,3204,94.4,3065,90.3
Census Tract 606.01, Franklin ,37,069,060601,37069060601,914,82.3,969,87.3
Census Tract 606.02, Franklin ,37,069,060602,37069060602,2229,93.4,2099,87.9
Census Tract 607.01, Franklin ,37,069,060701,37069060701,428,86.6,437,88.5
Census Tract 607.02, Franklin ,37,069,060702,37069060702,853,89.9,832,87.7
Census Tract 37.01, Forsyth ,37,067,003701,37067003701,1754,91.3,1556,81.0
Census Tract 607.03, Franklin ,37,069,060703,37069060703,872,91.3,864,90.5
Census Tract 608.01, Franklin ,37,069,060801,37069060801,1459,86.8,1415,84.2
Census Tract 608.02, Franklin ,37,069,060802,37069060802,1815,95.8,1604,84.6
Census Tract 301.03, Gaston ,37,071,030103,37071030103,554,92.0,572,95.0
Census Tract 301.04, Gaston ,37,071,030104,37071030104,656,89.7,635,86.9
Census Tract 301.05, Gaston ,37,071,030105,37071030105,1021,96.0,995,93.5
Census Tract 38.05, Mecklenburg ,37,119,003805,37119003805,1831,99.3,1626,88.2
Census Tract 38.07, Mecklenburg ,37,119,003807,37119003807,1317,85.9,1182,77.1
Census Tract 38.08, Mecklenburg ,37,119,003808,37119003808,1770,85.1,1473,70.9
Census Tract 38.09, Mecklenburg ,37,119,003809,37119003809,1275,99.1,1249,97.0
Census Tract 38.10, Mecklenburg ,37,119,003810,37119003810,1433,91.9,1413,90.6
Census Tract 38.11, Mecklenburg ,37,119,003811,37119003811,861,96.1,849,94.8
Census Tract 39.02, Mecklenburg ,37,119,003902,37119003902,1779,90.1,1318,66.8
Census Tract 39.03, Mecklenburg ,37,119,003903,37119003903,697,85.8,426,52.5
Census Tract 40, Mecklenburg ,37,119,004000,37119004000,1527,84.7,1175,65.2
Census Tract 41.01, Mecklenburg ,37,119,004101,37119004101,642,98.5,606,92.9
Census Tract 41.02, Mecklenburg ,37,119,004102,37119004102,1237,97.0,1161,91.1
Census Tract 42, Mecklenburg ,37,119,004200,37119004200,1179,90.7,851,65.5
Census Tract 43.02, Mecklenburg ,37,119,004302,37119004302,1432,86.8,1062,64.4
Census Tract 43.03, Mecklenburg ,37,119,004303,37119004303,808,91.5,691,78.3
Census Tract 43.04, Mecklenburg ,37,119,004304,37119004304,1245,90.5,1014,73.7
Census Tract 43.06, Mecklenburg ,37,119,004306,37119004306,1135,83.0,1022,74.8
Census Tract 43.07, Mecklenburg ,37,119,004307,37119004307,1433,100.0,1382,96.4
Census Tract 44, Mecklenburg ,37,119,004400,37119004400,1343,95.1,1224,86.7
Census Tract 45, Mecklenburg ,37,119,004500,37119004500,945,75.4,768,61.2
Census Tract 46, Mecklenburg ,37,119,004600,37119004600,914,82.6,791,71.5
Census Tract 47, Mecklenburg ,37,119,004700,37119004700,405,94.2,331,77.0
Census Tract 48, Mecklenburg ,37,119,004800,37119004800,1177,73.1,856,53.2
Census Tract 49, Mecklenburg ,37,119,004900,37119004900,211,89.0,188,79.3
Census Tract 50, Mecklenburg ,37,119,005000,37119005000,824,86.2,808,84.5
Census Tract 51, Mecklenburg ,37,119,005100,37119005100,937,80.2,772,66.1
Census Tract 52, Mecklenburg ,37,119,005200,37119005200,595,80.4,473,63.9
Census Tract 53.01, Mecklenburg ,37,119,005301,37119005301,1475,91.5,1234,76.6
Census Tract 53.05, Mecklenburg ,37,119,005305,37119005305,1676,88.0,1490,78.3
Census Tract 53.06, Mecklenburg ,37,119,005306,37119005306,792,78.5,628,62.2
Census Tract 53.07, Mecklenburg ,37,119,005307,37119005307,1413,92.2,1159,75.7
Census Tract 53.08, Mecklenburg ,37,119,005308,37119005308,836,84.2,663,66.8
Census Tract 54.03, Mecklenburg ,37,119,005403,37119005403,1742,93.2,1660,88.8
Census Tract 54.04, Mecklenburg ,37,119,005404,37119005404,1703,92.6,1579,85.8
Census Tract 54.05, Mecklenburg ,37,119,005405,37119005405,1190,96.9,970,79.0
Census Tract 54.06, Mecklenburg ,37,119,005406,37119005406,1507,89.9,1260,75.1
Census Tract 55.08, Mecklenburg ,37,119,005508,37119005508,1571,98.3,1542,96.5
Census Tract 55.10, Mecklenburg ,37,119,005510,37119005510,2130,92.6,1875,81.5
Census Tract 55.11, Mecklenburg ,37,119,005511,37119005511,1832,98.4,1750,94.0
Census Tract 55.12, Mecklenburg ,37,119,005512,37119005512,1967,95.2,1855,89.7
Census Tract 55.13, Mecklenburg ,37,119,005513,37119005513,1598,98.9,1567,97.0
Census Tract 55.15, Mecklenburg ,37,119,005515,37119005515,903,94.9,903,94.9
Census Tract 55.16, Mecklenburg ,37,119,005516,37119005516,656,99.4,638,96.7
Census Tract 55.17, Mecklenburg ,37,119,005517,37119005517,1757,99.0,1743,98.3
Census Tract 103, Scotland ,37,165,010300,37165010300,1202,75.3,968,60.6
Census Tract 104, Scotland ,37,165,010400,37165010400,905,78.5,763,66.2
Census Tract 105.01, Scotland ,37,165,010501,37165010501,1006,86.1,860,73.6
Census Tract 105.02, Scotland ,37,165,010502,37165010502,1289,85.5,1142,75.8
Census Tract 106.01, Scotland ,37,165,010601,37165010601,951,73.8,814,63.2
Census Tract 106.02, Scotland ,37,165,010602,37165010602,1017,77.8,865,66.1
Census Tract 9301.01, Stanly ,37,167,930101,37167930101,1371,81.3,1259,74.6
Census Tract 9301.02, Stanly ,37,167,930102,37167930102,1288,89.8,1170,81.6
Census Tract 9302, Stanly ,37,167,930200,37167930200,1263,88.9,1240,87.3
Census Tract 9303, Stanly ,37,167,930300,37167930300,1373,93.9,1316,90.0
Census Tract 9305, Stanly ,37,167,930500,37167930500,1167,83.8,1100,79.0
Census Tract 9307, Stanly ,37,167,930700,37167930700,1885,93.2,1652,81.7
Census Tract 9308.01, Stanly ,37,167,930801,37167930801,1807,90.2,1713,85.5
Census Tract 9308.02, Stanly ,37,167,930802,37167930802,1514,91.9,1412,85.7
Census Tract 9309.01, Stanly ,37,167,930901,37167930901,929,83.5,779,70.0
Census Tract 9309.02, Stanly ,37,167,930902,37167930902,1355,93.3,1305,89.9
Census Tract 9310.01, Stanly ,37,167,931001,37167931001,818,98.6,792,95.4
Census Tract 9310.02, Stanly ,37,167,931002,37167931002,1245,95.5,1172,89.9
Census Tract 9311.01, Stanly ,37,167,931101,37167931101,822,94.5,774,89.0
Census Tract 9311.02, Stanly ,37,167,931102,37167931102,1219,93.6,1133,87.0
Census Tract 9312.02, Stanly ,37,167,931202,37167931202,984,83.7,899,76.4
Census Tract 9312.03, Stanly ,37,167,931203,37167931203,925,79.6,733,63.1
Census Tract 9312.04, Stanly ,37,167,931204,37167931204,1264,80.4,1192,75.8
Census Tract 701.01, Stokes ,37,169,070101,37169070101,1161,87.5,933,70.3
Census Tract 701.02, Stokes ,37,169,070102,37169070102,1108,83.2,998,74.9
Census Tract 702, Stokes ,37,169,070200,37169070200,1052,71.0,966,65.2
Census Tract 703.01, Stokes ,37,169,070301,37169070301,967,76.1,796,62.6
Census Tract 703.02, Stokes ,37,169,070302,37169070302,618,82.8,495,66.4
Census Tract 704, Stokes ,37,169,070400,37169070400,1944,88.4,1727,78.6
Census Tract 705.03, Stokes ,37,169,070503,37169070503,1959,86.4,1712,75.5
Census Tract 705.04, Stokes ,37,169,070504,37169070504,1464,93.1,1399,89.0
Census Tract 705.05, Stokes ,37,169,070505,37169070505,1221,75.6,1150,71.2
Census Tract 705.06, Stokes ,37,169,070506,37169070506,1224,86.8,958,67.9
Census Tract 706, Stokes ,37,169,070600,37169070600,1864,87.7,1762,82.9
Census Tract 707.01, Stokes ,37,169,070701,37169070701,1074,82.6,885,68.0
Census Tract 707.02, Stokes ,37,169,070702,37169070702,828,86.3,694,72.3
Census Tract 9301.01, Surry ,37,171,930101,37171930101,723,82.9,635,72.8
Census Tract 9301.02, Surry ,37,171,930102,37171930102,1408,82.5,1196,70.1
Census Tract 9302.01, Surry ,37,171,930201,37171930201,954,73.5,657,50.6
Census Tract 9302.02, Surry ,37,171,930202,37171930202,1167,85.2,987,72.1
Census Tract 9303.01, Surry ,37,171,930301,37171930301,750,88.4,630,74.3
Census Tract 9303.02, Surry ,37,171,930302,37171930302,1410,88.5,1086,68.2
Census Tract 9304, Surry ,37,171,930400,37171930400,846,70.9,705,59.0
Census Tract 9305.01, Surry ,37,171,930501,37171930501,1165,93.6,984,79.0
Census Tract 301.06, Gaston ,37,071,030106,37071030106,346,88.5,347,88.7
Census Tract 302.05, Gaston ,37,071,030205,37071030205,1340,86.2,1210,77.9
Census Tract 302.06, Gaston ,37,071,030206,37071030206,741,97.6,759,100.0
Census Tract 302.07, Gaston ,37,071,030207,37071030207,358,79.9,339,75.7
Census Tract 302.08, Gaston ,37,071,030208,37071030208,208,97.2,208,97.2
Census Tract 302.09, Gaston ,37,071,030209,37071030209,748,90.6,724,87.7
Census Tract 303.01, Gaston ,37,071,030301,37071030301,984,87.5,874,77.7
Census Tract 303.02, Gaston ,37,071,030302,37071030302,926,81.7,902,79.5
Census Tract 304.01, Gaston ,37,071,030401,37071030401,1460,83.0,1345,76.4
Census Tract 304.03, Gaston ,37,071,030403,37071030403,730,93.6,693,88.8
Census Tract 304.04, Gaston ,37,071,030404,37071030404,606,100.0,606,100.0
Census Tract 305.01, Gaston ,37,071,030501,37071030501,834,86.0,804,82.9
Census Tract 305.03, Gaston ,37,071,030503,37071030503,862,92.0,864,92.2
Census Tract 305.04, Gaston ,37,071,030504,37071030504,504,80.5,465,74.3
Census Tract 306.01, Gaston ,37,071,030601,37071030601,826,84.0,774,78.7
Census Tract 306.02, Gaston ,37,071,030602,37071030602,937,83.6,811,72.3
Census Tract 307, Gaston ,37,071,030700,37071030700,1165,82.0,1080,76.1
Census Tract 308.01, Gaston ,37,071,030801,37071030801,555,89.7,476,76.9
Census Tract 308.02, Gaston ,37,071,030802,37071030802,1339,88.7,999,66.2
Census Tract 309.01, Gaston ,37,071,030901,37071030901,875,85.1,824,80.2
Census Tract 309.02, Gaston ,37,071,030902,37071030902,1113,86.3,1024,79.4
Census Tract 310.01, Gaston ,37,071,031001,37071031001,958,79.2,865,71.5
Census Tract 310.04, Gaston ,37,071,031004,37071031004,1224,90.2,1168,86.1
Census Tract 310.05, Gaston ,37,071,031005,37071031005,872,86.1,829,81.8
Census Tract 310.06, Gaston ,37,071,031006,37071031006,525,86.1,518,84.9
Census Tract 311.01, Gaston ,37,071,031101,37071031101,1212,95.0,1146,89.8
Census Tract 311.02, Gaston ,37,071,031102,37071031102,873,92.5,842,89.2
Census Tract 312.02, Gaston ,37,071,031202,37071031202,782,91.4,740,86.4
Census Tract 312.03, Gaston ,37,071,031203,37071031203,616,90.6,614,90.3
Census Tract 312.04, Gaston ,37,071,031204,37071031204,598,95.1,502,79.8
Census Tract 313.01, Gaston ,37,071,031301,37071031301,1275,94.4,1214,89.9
Census Tract 313.03, Gaston ,37,071,031303,37071031303,652,89.6,519,71.3
Census Tract 313.04, Gaston ,37,071,031304,37071031304,1168,96.4,1143,94.3
Census Tract 314.01, Gaston ,37,071,031401,37071031401,875,87.6,803,80.4
Census Tract 314.02, Gaston ,37,071,031402,37071031402,818,89.3,804,87.8
Census Tract 315, Gaston ,37,071,031500,37071031500,1101,78.1,1018,72.2
Census Tract 316, Gaston ,37,071,031600,37071031600,1175,89.2,990,75.1
Census Tract 317.03, Gaston ,37,071,031703,37071031703,970,90.0,816,75.7
Census Tract 317.04, Gaston ,37,071,031704,37071031704,1406,81.5,1346,78.0
Census Tract 317.05, Gaston ,37,071,031705,37071031705,603,88.7,494,72.6
Census Tract 317.06, Gaston ,37,071,031706,37071031706,406,85.8,412,87.1
Census Tract 318, Gaston ,37,071,031800,37071031800,938,81.0,882,76.2
Census Tract 319.01, Gaston ,37,071,031901,37071031901,186,86.1,148,68.5
Census Tract 319.02, Gaston ,37,071,031902,37071031902,451,58.7,518,67.4
Census Tract 55.19, Mecklenburg ,37,119,005519,37119005519,1945,99.6,1794,91.9
Census Tract 55.20, Mecklenburg ,37,119,005520,37119005520,1591,99.2,1531,95.4
Census Tract 55.22, Mecklenburg ,37,119,005522,37119005522,2009,99.4,1961,97.0
Census Tract 55.25, Mecklenburg ,37,119,005525,37119005525,1307,98.5,1291,97.3
Census Tract 55.26, Mecklenburg ,37,119,005526,37119005526,1029,100.0,1013,98.4
Census Tract 55.27, Mecklenburg ,37,119,005527,37119005527,1316,96.5,1300,95.3
Census Tract 55.28, Mecklenburg ,37,119,005528,37119005528,1775,95.9,1780,96.2
Census Tract 55.29, Mecklenburg ,37,119,005529,37119005529,735,100.0,714,97.1
Census Tract 55.30, Mecklenburg ,37,119,005530,37119005530,1277,97.7,1212,92.7
Census Tract 55.31, Mecklenburg ,37,119,005531,37119005531,2043,99.3,1912,92.9
Census Tract 55.32, Mecklenburg ,37,119,005532,37119005532,1989,100.0,1979,99.5
Census Tract 55.33, Mecklenburg ,37,119,005533,37119005533,620,96.0,619,95.8
Census Tract 55.34, Mecklenburg ,37,119,005534,37119005534,2258,98.6,2112,92.2
Census Tract 55.35, Mecklenburg ,37,119,005535,37119005535,1370,81.4,1510,89.7
Census Tract 55.36, Mecklenburg ,37,119,005536,37119005536,2513,98.4,2358,92.3
Census Tract 56.04, Mecklenburg ,37,119,005604,37119005604,936,99.0,810,85.7
Census Tract 56.09, Mecklenburg ,37,119,005609,37119005609,1471,97.3,1223,80.9
Census Tract 56.10, Mecklenburg ,37,119,005610,37119005610,1240,95.1,1227,94.1
Census Tract 56.11, Mecklenburg ,37,119,005611,37119005611,1358,98.9,1313,95.6
Census Tract 56.12, Mecklenburg ,37,119,005612,37119005612,2045,98.8,1960,94.7
Census Tract 56.13, Mecklenburg ,37,119,005613,37119005613,1146,100.0,1129,98.5
Census Tract 56.15, Mecklenburg ,37,119,005615,37119005615,620,98.4,590,93.7
Census Tract 56.16, Mecklenburg ,37,119,005616,37119005616,568,96.3,557,94.4
Census Tract 56.17, Mecklenburg ,37,119,005617,37119005617,747,97.1,714,92.8
Census Tract 56.18, Mecklenburg ,37,119,005618,37119005618,1011,98.3,1005,97.7
Census Tract 56.19, Mecklenburg ,37,119,005619,37119005619,1467,95.6,1437,93.6
Census Tract 56.21, Mecklenburg ,37,119,005621,37119005621,1904,98.3,1889,97.6
Census Tract 56.22, Mecklenburg ,37,119,005622,37119005622,937,96.1,666,68.3
Census Tract 56.23, Mecklenburg ,37,119,005623,37119005623,2025,94.6,1860,86.9
Census Tract 56.24, Mecklenburg ,37,119,005624,37119005624,787,100.0,787,100.0
Census Tract 56.25, Mecklenburg ,37,119,005625,37119005625,2114,99.2,1964,92.2
Census Tract 56.26, Mecklenburg ,37,119,005626,37119005626,1225,100.0,1207,98.5
Census Tract 56.27, Mecklenburg ,37,119,005627,37119005627,2193,97.3,2201,97.7
Census Tract 57.09, Mecklenburg ,37,119,005709,37119005709,2059,95.6,2058,95.6
Census Tract 57.10, Mecklenburg ,37,119,005710,37119005710,1772,93.8,1740,92.1
Census Tract 57.12, Mecklenburg ,37,119,005712,37119005712,1373,98.4,1335,95.7
Census Tract 57.13, Mecklenburg ,37,119,005713,37119005713,1604,96.5,1555,93.6
Census Tract 57.14, Mecklenburg ,37,119,005714,37119005714,2157,96.9,2097,94.2
Census Tract 57.15, Mecklenburg ,37,119,005715,37119005715,867,95.1,793,87.0
Census Tract 57.16, Mecklenburg ,37,119,005716,37119005716,1891,99.5,1864,98.1
Census Tract 57.18, Mecklenburg ,37,119,005718,37119005718,1291,94.5,1275,93.3
Census Tract 57.19, Mecklenburg ,37,119,005719,37119005719,1479,93.8,1493,94.7
Census Tract 57.20, Mecklenburg ,37,119,005720,37119005720,964,95.0,942,92.8
Census Tract 9306, Surry ,37,171,930600,37171930600,999,77.8,798,62.1
Census Tract 9307, Surry ,37,171,930700,37171930700,1375,84.4,1134,69.6
Census Tract 9308.02, Surry ,37,171,930802,37171930802,947,84.6,782,69.9
Census Tract 9308.03, Surry ,37,171,930803,37171930803,785,77.0,709,69.5
Census Tract 9308.04, Surry ,37,171,930804,37171930804,824,73.8,631,56.5
Census Tract 9309.01, Surry ,37,171,930901,37171930901,1212,80.6,1037,69.0
Census Tract 9309.02, Surry ,37,171,930902,37171930902,539,74.3,465,64.1
Census Tract 9310.01, Surry ,37,171,931001,37171931001,843,87.2,674,69.7
Census Tract 9310.02, Surry ,37,171,931002,37171931002,1588,86.4,1352,73.6
Census Tract 9310.03, Surry ,37,171,931003,37171931003,1023,90.6,806,71.4
Census Tract 9311.01, Surry ,37,171,931101,37171931101,976,85.5,867,75.9
Census Tract 9311.02, Surry ,37,171,931102,37171931102,1483,92.5,1031,64.3
Census Tract 9311.03, Surry ,37,171,931103,37171931103,779,89.5,682,78.4
Census Tract 9312, Surry ,37,171,931200,37171931200,1463,86.6,1203,71.2
Census Tract 9401, Swain ,37,173,940100,37173940100,1456,81.7,1142,64.0
Census Tract 9602, Swain ,37,173,960200,37173960200,963,78.2,794,64.5
Census Tract 9603.01, Swain ,37,173,960301,37173960301,1161,76.6,1024,67.6
Census Tract 9603.02, Swain ,37,173,960302,37173960302,1112,91.7,861,71.0
Census Tract 9802, Swain ,37,173,980200,37173980200,0,-666666666.0,0,-666666666.0
Census Tract 9601, Transylvania ,37,175,960100,37175960100,1626,91.3,1424,80.0
Census Tract 9602.01, Transylvania ,37,175,960201,37175960201,983,91.4,877,81.6
Census Tract 9602.02, Transylvania ,37,175,960202,37175960202,1094,94.0,1057,90.8
Census Tract 9603.01, Transylvania ,37,175,960301,37175960301,1325,86.4,1137,74.1
Census Tract 9603.02, Transylvania ,37,175,960302,37175960302,1524,89.4,1512,88.7
Census Tract 9604.01, Transylvania ,37,175,960401,37175960401,1937,89.1,1863,85.7
Census Tract 9604.03, Transylvania ,37,175,960403,37175960403,1319,95.7,1288,93.5
Census Tract 9604.04, Transylvania ,37,175,960404,37175960404,707,97.5,698,96.3
Census Tract 9605.01, Transylvania ,37,175,960501,37175960501,951,89.0,865,81.0
Census Tract 9605.02, Transylvania ,37,175,960502,37175960502,805,79.3,678,66.8
Census Tract 9606.01, Transylvania ,37,175,960601,37175960601,471,87.7,439,81.8
Census Tract 9606.02, Transylvania ,37,175,960602,37175960602,471,95.9,447,91.0
Census Tract 9601, Tyrrell ,37,177,960100,37177960100,1355,82.0,1094,66.2
Census Tract 201, Union ,37,179,020100,37179020100,2231,88.7,2032,80.8
Census Tract 202.03, Union ,37,179,020203,37179020203,1403,95.1,1296,87.9
